location,origin_date,target_date,output_type,output_type_id,value,target
SnJ_S,2026-06-30,2026-07-31,quantile,0.35,5.0,WNV cases
SnJ_S,2026-06-30,2026-07-31,quantile,0.4,6.0,WNV cases
SnJ_S,2026-06-30,2026-07-31,quantile,0.45,6.0,WNV cases
SnJ_S,2026-06-30,2026-07-31,quantile,0.5,7.0,WNV cases
SnJ_S,2026-06-30,2026-07-31,quantile,0.55,7.0,WNV cases
SnJ_S,2026-06-30,2026-07-31,quantile,0.6,8.0,WNV cases
SnJ_S,2026-06-30,2026-07-31,quantile,0.65,8.0,WNV cases
SnJ_S,2026-06-30,2026-07-31,quantile,0.7,9.0,WNV cases
SnJ_S,2026-06-30,2026-07-31,quantile,0.75,9.0,WNV cases
SnJ_S,2026-06-30,2026-07-31,quantile,0.8,10.0,WNV cases
SnJ_S,2026-06-30,2026-07-31,quantile,0.85,11.0,WNV cases
SnJ_S,2026-06-30,2026-07-31,quantile,0.9,12.0,WNV cases
SnJ_S,2026-06-30,2026-07-31,quantile,0.95,14.0,WNV cases
SnJ_S,2026-06-30,2026-07-31,quantile,0.99,18.0,WNV cases
Cal_S,2026-06-30,2026-08-31,quantile,0.01,0.0,WNV cases
Cal_S,2026-06-30,2026-08-31,quantile,0.05,0.0,WNV cases
Cal_S,2026-06-30,2026-08-31,quantile,0.1,0.0,WNV cases
Cal_S,2026-06-30,2026-08-31,quantile,0.15,0.0,WNV cases
Cal_S,2026-06-30,2026-08-31,quantile,0.2,0.0,WNV cases
Cal_S,2026-06-30,2026-08-31,quantile,0.25,1.0,WNV cases
Cal_S,2026-06-30,2026-08-31,quantile,0.3,1.0,WNV cases
Cal_S,2026-06-30,2026-08-31,quantile,0.35,1.0,WNV cases
Cal_S,2026-06-30,2026-08-31,quantile,0.4,1.0,WNV cases
Cal_S,2026-06-30,2026-08-31,quantile,0.45,1.0,WNV cases
Cal_S,2026-06-30,2026-08-31,quantile,0.5,2.0,WNV cases
Cal_S,2026-06-30,2026-08-31,quantile,0.55,2.0,WNV cases
Cal_S,2026-06-30,2026-08-31,quantile,0.6,2.0,WNV cases
Cal_S,2026-06-30,2026-08-31,quantile,0.65,2.0,WNV cases
Cal_S,2026-06-30,2026-08-31,quantile,0.7,3.0,WNV cases
Cal_S,2026-06-30,2026-08-31,quantile,0.75,3.0,WNV cases
Cal_S,2026-06-30,2026-08-31,quantile,0.8,3.0,WNV cases
Cal_S,2026-06-30,2026-08-31,quantile,0.85,4.0,WNV cases
Cal_S,2026-06-30,2026-08-31,quantile,0.9,5.0,WNV cases
Cal_S,2026-06-30,2026-08-31,quantile,0.95,6.0,WNV cases
Cal_S,2026-06-30,2026-08-31,quantile,0.99,8.0,WNV cases
LAO_G,2026-06-30,2026-08-31,quantile,0.01,0.0,WNV cases
LAO_G,2026-06-30,2026-08-31,quantile,0.05,0.0,WNV cases
LAO_G,2026-06-30,2026-08-31,quantile,0.1,1.0,WNV cases
LAO_G,2026-06-30,2026-08-31,quantile,0.15,1.0,WNV cases
LAO_G,2026-06-30,2026-08-31,quantile,0.2,1.0,WNV cases
LAO_G,2026-06-30,2026-08-31,quantile,0.25,1.0,WNV cases
LAO_G,2026-06-30,2026-08-31,quantile,0.3,2.0,WNV cases
LAO_G,2026-06-30,2026-08-31,quantile,0.35,2.0,WNV cases
LAO_G,2026-06-30,2026-08-31,quantile,0.4,2.0,WNV cases
LAO_G,2026-06-30,2026-08-31,quantile,0.45,3.0,WNV cases
LAO_G,2026-06-30,2026-08-31,quantile,0.5,3.0,WNV cases
LAO_G,2026-06-30,2026-08-31,quantile,0.55,3.0,WNV cases
LAO_G,2026-06-30,2026-08-31,quantile,0.6,3.0,WNV cases
LAO_G,2026-06-30,2026-08-31,quantile,0.65,4.0,WNV cases
LAO_G,2026-06-30,2026-08-31,quantile,0.7,4.0,WNV cases
LAO_G,2026-06-30,2026-08-31,quantile,0.75,4.0,WNV cases
LAO_G,2026-06-30,2026-08-31,quantile,0.8,5.0,WNV cases
LAO_G,2026-06-30,2026-08-31,quantile,0.85,6.0,WNV cases
LAO_G,2026-06-30,2026-08-31,quantile,0.9,6.0,WNV cases
LAO_G,2026-06-30,2026-08-31,quantile,0.95,8.0,WNV cases
LAO_G,2026-06-30,2026-08-31,quantile,0.99,10.0,WNV cases
ScV_N,2026-06-30,2026-08-31,quantile,0.01,0.0,WNV cases
ScV_N,2026-06-30,2026-08-31,quantile,0.05,1.0,WNV cases
ScV_N,2026-06-30,2026-08-31,quantile,0.1,1.0,WNV cases
ScV_N,2026-06-30,2026-08-31,quantile,0.15,2.0,WNV cases
ScV_N,2026-06-30,2026-08-31,quantile,0.2,2.0,WNV cases
ScV_N,2026-06-30,2026-08-31,quantile,0.25,2.0,WNV cases
ScV_N,2026-06-30,2026-08-31,quantile,0.3,3.0,WNV cases
ScV_N,2026-06-30,2026-08-31,quantile,0.35,3.0,WNV cases
ScV_N,2026-06-30,2026-08-31,quantile,0.4,3.0,WNV cases
ScV_N,2026-06-30,2026-08-31,quantile,0.45,4.0,WNV cases
ScV_N,2026-06-30,2026-08-31,quantile,0.5,4.0,WNV cases
ScV_N,2026-06-30,2026-08-31,quantile,0.55,4.0,WNV cases
ScV_N,2026-06-30,2026-08-31,quantile,0.6,5.0,WNV cases
ScV_N,2026-06-30,2026-08-31,quantile,0.65,5.0,WNV cases
ScV_N,2026-06-30,2026-08-31,quantile,0.7,6.0,WNV cases
ScV_N,2026-06-30,2026-08-31,quantile,0.75,6.0,WNV cases
ScV_N,2026-06-30,2026-08-31,quantile,0.8,7.0,WNV cases
ScV_N,2026-06-30,2026-08-31,quantile,0.85,7.0,WNV cases
ScV_N,2026-06-30,2026-08-31,quantile,0.9,8.0,WNV cases
ScV_N,2026-06-30,2026-08-31,quantile,0.95,10.0,WNV cases
ScV_N,2026-06-30,2026-08-31,quantile,0.99,13.0,WNV cases
ScV_S,2026-06-30,2026-08-31,quantile,0.01,0.0,WNV cases
ScV_S,2026-06-30,2026-08-31,quantile,0.05,0.0,WNV cases
ScV_S,2026-06-30,2026-08-31,quantile,0.1,1.0,WNV cases
ScV_S,2026-06-30,2026-08-31,quantile,0.15,1.0,WNV cases
ScV_S,2026-06-30,2026-08-31,quantile,0.2,1.0,WNV cases
ScV_S,2026-06-30,2026-08-31,quantile,0.25,2.0,WNV cases
ScV_S,2026-06-30,2026-08-31,quantile,0.3,2.0,WNV cases
ScV_S,2026-06-30,2026-08-31,quantile,0.35,2.0,WNV cases
ScV_S,2026-06-30,2026-08-31,quantile,0.4,3.0,WNV cases
ScV_S,2026-06-30,2026-08-31,quantile,0.45,3.0,WNV cases
ScV_S,2026-06-30,2026-08-31,quantile,0.5,3.0,WNV cases
ScV_S,2026-06-30,2026-08-31,quantile,0.55,3.0,WNV cases
ScV_S,2026-06-30,2026-08-31,quantile,0.6,4.0,WNV cases
ScV_S,2026-06-30,2026-08-31,quantile,0.65,4.0,WNV cases
ScV_S,2026-06-30,2026-08-31,quantile,0.7,5.0,WNV cases
ScV_S,2026-06-30,2026-08-31,quantile,0.75,5.0,WNV cases
ScV_S,2026-06-30,2026-08-31,quantile,0.8,5.0,WNV cases
ScV_S,2026-06-30,2026-08-31,quantile,0.85,6.0,WNV cases
ScV_S,2026-06-30,2026-08-31,quantile,0.9,7.0,WNV cases
ScV_S,2026-06-30,2026-08-31,quantile,0.95,8.0,WNV cases
ScV_S,2026-06-30,2026-08-31,quantile,0.99,11.0,WNV cases
SnJ_N,2026-06-30,2026-08-31,quantile,0.01,0.0,WNV cases
SnJ_N,2026-06-30,2026-08-31,quantile,0.05,1.0,WNV cases
SnJ_N,2026-06-30,2026-08-31,quantile,0.1,1.0,WNV cases
SnJ_N,2026-06-30,2026-08-31,quantile,0.15,1.0,WNV cases
SnJ_N,2026-06-30,2026-08-31,quantile,0.2,2.0,WNV cases
SnJ_N,2026-06-30,2026-08-31,quantile,0.25,2.0,WNV cases
SnJ_N,2026-06-30,2026-08-31,quantile,0.3,2.0,WNV cases
SnJ_N,2026-06-30,2026-08-31,quantile,0.35,3.0,WNV cases
SnJ_N,2026-06-30,2026-08-31,quantile,0.4,3.0,WNV cases
SnJ_N,2026-06-30,2026-08-31,quantile,0.45,3.0,WNV cases
SnJ_N,2026-06-30,2026-08-31,quantile,0.5,4.0,WNV cases
SnJ_N,2026-06-30,2026-08-31,quantile,0.55,4.0,WNV cases
SnJ_N,2026-06-30,2026-08-31,quantile,0.6,4.0,WNV cases
SnJ_N,2026-06-30,2026-08-31,quantile,0.65,5.0,WNV cases
SnJ_N,2026-06-30,2026-08-31,quantile,0.7,5.0,WNV cases
SnJ_N,2026-06-30,2026-08-31,quantile,0.75,6.0,WNV cases
SnJ_N,2026-06-30,2026-08-31,quantile,0.8,6.0,WNV cases
SnJ_N,2026-06-30,2026-08-31,quantile,0.85,7.0,WNV cases
SnJ_N,2026-06-30,2026-08-31,quantile,0.9,8.0,WNV cases
SnJ_N,2026-06-30,2026-08-31,quantile,0.95,9.0,WNV cases
SnJ_N,2026-06-30,2026-08-31,quantile,0.99,12.0,WNV cases
SnJ_S,2026-06-30,2026-08-31,quantile,0.01,4.0,WNV cases
SnJ_S,2026-06-30,2026-08-31,quantile,0.05,7.0,WNV cases
SnJ_S,2026-06-30,2026-08-31,quantile,0.1,8.0,WNV cases
SnJ_S,2026-06-30,2026-08-31,quantile,0.15,9.0,WNV cases
SnJ_S,2026-06-30,2026-08-31,quantile,0.2,10.0,WNV cases
SnJ_S,2026-06-30,2026-08-31,quantile,0.25,11.0,WNV cases
SnJ_S,2026-06-30,2026-08-31,quantile,0.3,12.0,WNV cases
SnJ_S,2026-06-30,2026-08-31,quantile,0.35,13.0,WNV cases
SnJ_S,2026-06-30,2026-08-31,quantile,0.4,14.0,WNV cases
SnJ_S,2026-06-30,2026-08-31,quantile,0.45,14.0,WNV cases
SnJ_S,2026-06-30,2026-08-31,quantile,0.5,15.0,WNV cases
SnJ_S,2026-06-30,2026-08-31,quantile,0.55,16.0,WNV cases
SnJ_S,2026-06-30,2026-08-31,quantile,0.6,17.0,WNV cases
SnJ_S,2026-06-30,2026-08-31,quantile,0.65,17.0,WNV cases
SnJ_S,2026-06-30,2026-08-31,quantile,0.7,18.0,WNV cases
SnJ_S,2026-06-30,2026-08-31,quantile,0.75,19.0,WNV cases
SnJ_S,2026-06-30,2026-08-31,quantile,0.8,21.0,WNV cases
SnJ_S,2026-06-30,2026-08-31,quantile,0.85,22.0,WNV cases
SnJ_S,2026-06-30,2026-08-31,quantile,0.9,24.0,WNV cases
SnJ_S,2026-06-30,2026-08-31,quantile,0.95,27.0,WNV cases
SnJ_S,2026-06-30,2026-08-31,quantile,0.99,33.0,WNV cases
Cal_S,2026-06-30,2026-09-30,quantile,0.01,0.0,WNV cases
Cal_S,2026-06-30,2026-09-30,quantile,0.05,0.0,WNV cases
Cal_S,2026-06-30,2026-09-30,quantile,0.1,0.0,WNV cases
Cal_S,2026-06-30,2026-09-30,quantile,0.15,0.0,WNV cases
Cal_S,2026-06-30,2026-09-30,quantile,0.2,0.0,WNV cases
Cal_S,2026-06-30,2026-09-30,quantile,0.25,1.0,WNV cases
Cal_S,2026-06-30,2026-09-30,quantile,0.3,1.0,WNV cases
Cal_S,2026-06-30,2026-09-30,quantile,0.35,1.0,WNV cases
Cal_S,2026-06-30,2026-09-30,quantile,0.4,1.0,WNV cases
Cal_S,2026-06-30,2026-09-30,quantile,0.45,1.0,WNV cases
Cal_S,2026-06-30,2026-09-30,quantile,0.5,2.0,WNV cases
Cal_S,2026-06-30,2026-09-30,quantile,0.55,2.0,WNV cases
Cal_S,2026-06-30,2026-09-30,quantile,0.6,2.0,WNV cases
Cal_S,2026-06-30,2026-09-30,quantile,0.65,2.0,WNV cases
Cal_S,2026-06-30,2026-09-30,quantile,0.7,2.0,WNV cases
Cal_S,2026-06-30,2026-09-30,quantile,0.75,3.0,WNV cases
Cal_S,2026-06-30,2026-09-30,quantile,0.8,3.0,WNV cases
Cal_S,2026-06-30,2026-09-30,quantile,0.85,4.0,WNV cases
Cal_S,2026-06-30,2026-09-30,quantile,0.9,4.0,WNV cases
Cal_S,2026-06-30,2026-09-30,quantile,0.95,5.0,WNV cases
Cal_S,2026-06-30,2026-09-30,quantile,0.99,7.0,WNV cases
LAO_G,2026-06-30,2026-09-30,quantile,0.01,1.0,WNV cases
LAO_G,2026-06-30,2026-09-30,quantile,0.05,3.0,WNV cases
LAO_G,2026-06-30,2026-09-30,quantile,0.1,4.0,WNV cases
LAO_G,2026-06-30,2026-09-30,quantile,0.15,5.0,WNV cases
LAO_G,2026-06-30,2026-09-30,quantile,0.2,5.0,WNV cases
LAO_G,2026-06-30,2026-09-30,quantile,0.25,6.0,WNV cases
LAO_G,2026-06-30,2026-09-30,quantile,0.3,6.0,WNV cases
LAO_G,2026-06-30,2026-09-30,quantile,0.35,7.0,WNV cases
LAO_G,2026-06-30,2026-09-30,quantile,0.4,8.0,WNV cases
LAO_G,2026-06-30,2026-09-30,quantile,0.45,8.0,WNV cases
LAO_G,2026-06-30,2026-09-30,quantile,0.5,9.0,WNV cases
LAO_G,2026-06-30,2026-09-30,quantile,0.55,9.0,WNV cases
LAO_G,2026-06-30,2026-09-30,quantile,0.6,10.0,WNV cases
LAO_G,2026-06-30,2026-09-30,quantile,0.65,10.0,WNV cases
LAO_G,2026-06-30,2026-09-30,quantile,0.7,11.0,WNV cases
LAO_G,2026-06-30,2026-09-30,quantile,0.75,12.0,WNV cases
LAO_G,2026-06-30,2026-09-30,quantile,0.8,13.0,WNV cases
LAO_G,2026-06-30,2026-09-30,quantile,0.85,14.0,WNV cases
LAO_G,2026-06-30,2026-09-30,quantile,0.9,15.0,WNV cases
LAO_G,2026-06-30,2026-09-30,quantile,0.95,18.0,WNV cases
LAO_G,2026-06-30,2026-09-30,quantile,0.99,23.0,WNV cases
ScV_N,2026-06-30,2026-09-30,quantile,0.01,0.0,WNV cases
ScV_N,2026-06-30,2026-09-30,quantile,0.05,0.0,WNV cases
ScV_N,2026-06-30,2026-09-30,quantile,0.1,0.0,WNV cases
ScV_N,2026-06-30,2026-09-30,quantile,0.15,0.0,WNV cases
ScV_N,2026-06-30,2026-09-30,quantile,0.2,0.0,WNV cases
ScV_N,2026-06-30,2026-09-30,quantile,0.25,0.0,WNV cases
ScV_N,2026-06-30,2026-09-30,quantile,0.3,0.0,WNV cases
ScV_N,2026-06-30,2026-09-30,quantile,0.35,1.0,WNV cases
ScV_N,2026-06-30,2026-09-30,quantile,0.4,1.0,WNV cases
ScV_N,2026-06-30,2026-09-30,quantile,0.45,1.0,WNV cases
ScV_N,2026-06-30,2026-09-30,quantile,0.5,1.0,WNV cases
ScV_N,2026-06-30,2026-09-30,quantile,0.55,1.0,WNV cases
ScV_N,2026-06-30,2026-09-30,quantile,0.6,1.0,WNV cases
ScV_N,2026-06-30,2026-09-30,quantile,0.65,2.0,WNV cases
ScV_N,2026-06-30,2026-09-30,quantile,0.7,2.0,WNV cases
ScV_N,2026-06-30,2026-09-30,quantile,0.75,2.0,WNV cases
ScV_N,2026-06-30,2026-09-30,quantile,0.8,2.0,WNV cases
ScV_N,2026-06-30,2026-09-30,quantile,0.85,3.0,WNV cases
ScV_N,2026-06-30,2026-09-30,quantile,0.9,3.0,WNV cases
ScV_N,2026-06-30,2026-09-30,quantile,0.95,4.0,WNV cases
ScV_N,2026-06-30,2026-09-30,quantile,0.99,6.0,WNV cases
ScV_S,2026-06-30,2026-09-30,quantile,0.01,0.0,WNV cases
ScV_S,2026-06-30,2026-09-30,quantile,0.05,1.0,WNV cases
ScV_S,2026-06-30,2026-09-30,quantile,0.1,1.0,WNV cases
ScV_S,2026-06-30,2026-09-30,quantile,0.15,2.0,WNV cases
ScV_S,2026-06-30,2026-09-30,quantile,0.2,2.0,WNV cases
ScV_S,2026-06-30,2026-09-30,quantile,0.25,3.0,WNV cases
ScV_S,2026-06-30,2026-09-30,quantile,0.3,3.0,WNV cases
ScV_S,2026-06-30,2026-09-30,quantile,0.35,3.0,WNV cases
ScV_S,2026-06-30,2026-09-30,quantile,0.4,4.0,WNV cases
ScV_S,2026-06-30,2026-09-30,quantile,0.45,4.0,WNV cases
ScV_S,2026-06-30,2026-09-30,quantile,0.5,4.0,WNV cases
ScV_S,2026-06-30,2026-09-30,quantile,0.55,5.0,WNV cases
ScV_S,2026-06-30,2026-09-30,quantile,0.6,5.0,WNV cases
ScV_S,2026-06-30,2026-09-30,quantile,0.65,6.0,WNV cases
ScV_S,2026-06-30,2026-09-30,quantile,0.7,6.0,WNV cases
ScV_S,2026-06-30,2026-09-30,quantile,0.75,7.0,WNV cases
ScV_S,2026-06-30,2026-09-30,quantile,0.8,7.0,WNV cases
ScV_S,2026-06-30,2026-09-30,quantile,0.85,8.0,WNV cases
ScV_S,2026-06-30,2026-09-30,quantile,0.9,9.0,WNV cases
ScV_S,2026-06-30,2026-09-30,quantile,0.95,11.0,WNV cases
ScV_S,2026-06-30,2026-09-30,quantile,0.99,14.0,WNV cases
SnJ_N,2026-06-30,2026-09-30,quantile,0.01,0.0,WNV cases
SnJ_N,2026-06-30,2026-09-30,quantile,0.05,0.0,WNV cases
SnJ_N,2026-06-30,2026-09-30,quantile,0.1,0.0,WNV cases
SnJ_N,2026-06-30,2026-09-30,quantile,0.15,1.0,WNV cases
SnJ_N,2026-06-30,2026-09-30,quantile,0.2,1.0,WNV cases
SnJ_N,2026-06-30,2026-09-30,quantile,0.25,1.0,WNV cases
SnJ_N,2026-06-30,2026-09-30,quantile,0.3,1.0,WNV cases
SnJ_N,2026-06-30,2026-09-30,quantile,0.35,2.0,WNV cases
SnJ_N,2026-06-30,2026-09-30,quantile,0.4,2.0,WNV cases
SnJ_N,2026-06-30,2026-09-30,quantile,0.45,2.0,WNV cases
SnJ_N,2026-06-30,2026-09-30,quantile,0.5,2.0,WNV cases
SnJ_N,2026-06-30,2026-09-30,quantile,0.55,2.0,WNV cases
SnJ_N,2026-06-30,2026-09-30,quantile,0.6,3.0,WNV cases
SnJ_N,2026-06-30,2026-09-30,quantile,0.65,3.0,WNV cases
SnJ_N,2026-06-30,2026-09-30,quantile,0.7,3.0,WNV cases
SnJ_N,2026-06-30,2026-09-30,quantile,0.75,4.0,WNV cases
SnJ_N,2026-06-30,2026-09-30,quantile,0.8,4.0,WNV cases
SnJ_N,2026-06-30,2026-09-30,quantile,0.85,5.0,WNV cases
SnJ_N,2026-06-30,2026-09-30,quantile,0.9,5.0,WNV cases
SnJ_N,2026-06-30,2026-09-30,quantile,0.95,7.0,WNV cases
SnJ_N,2026-06-30,2026-09-30,quantile,0.99,9.0,WNV cases
SnJ_S,2026-06-30,2026-09-30,quantile,0.01,3.0,WNV cases
SnJ_S,2026-06-30,2026-09-30,quantile,0.05,5.0,WNV cases
SnJ_S,2026-06-30,2026-09-30,quantile,0.1,7.0,WNV cases
SnJ_S,2026-06-30,2026-09-30,quantile,0.15,8.0,WNV cases
SnJ_S,2026-06-30,2026-09-30,quantile,0.2,9.0,WNV cases
SnJ_S,2026-06-30,2026-09-30,quantile,0.25,9.0,WNV cases
SnJ_S,2026-06-30,2026-09-30,quantile,0.3,10.0,WNV cases
